investigation_type,accident_number,event_date,location,country,injury_severity,aircraft_damage,aircraft_category,make,model,amateur_built,number_of_engines,engine_type,far_description,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,Year,total_passengers,fatal_serious_injuries,fatal_serious_fraction,make_model
Accident,CEN19LA295,2019-08-29,"Olney, TX",United States,Non-Fatal,Substantial,Airplane,Air Tractor,AT502,No,1.0,Turbo Prop,091,Business,0.0,1.0,0.0,0.0,VMC,2019,1.0,1.0,1.0,Air Tractor AT502
Accident,CEN19LA292,2019-08-29,"Denver, CO",United States,Non-Fatal,Substantial,Airplane,Cessna,172,No,1.0,Reciprocating,091,Instructional,0.0,1.0,0.0,0.0,,2019,1.0,1.0,1.0,Cessna 172
Accident,ANC19LA047,2019-08-29,"Talkeetna, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22-150,No,1.0,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Piper PA-22-150
Accident,WPR19WA260,2019-08-29,"Gusap, Papua New Guinea",Papua New Guinea,Fatal,Destroyed,Airplane,Air Tractor,AT502,No,,,UNK,,1.0,0.0,0.0,0.0,,2019,1.0,1.0,1.0,Air Tractor AT502
Accident,GAA19CA568,2019-08-30,"Prescott, AZ",United States,Non-Fatal,Substantial,Airplane,Luscombe,8,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Luscombe 8
Accident,ANC19LA048,2019-08-30,"Fairbanks, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,No,,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Piper PA-18
Accident,ANC19CA057,2019-08-30,"Arctic Village, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA22,No,1.0,Reciprocating,091,Personal,0.0,1.0,0.0,1.0,VMC,2019,2.0,1.0,0.5,Piper PA22
Accident,WPR19LA247,2019-08-31,"El Monte, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,510,No,,Turbo Fan,091,Personal,0.0,2.0,0.0,0.0,VMC,2019,2.0,2.0,1.0,Cessna 510
Accident,CEN19LA299,2019-08-31,"Conroe, TX",United States,Non-Fatal,Substantial,Airplane,Piper,PA28,No,1.0,Reciprocating,091,Personal,0.0,2.0,0.0,0.0,VMC,2019,2.0,2.0,1.0,Piper PA28
Incident,DCA19WA215,2019-08-31,"Cape Town, South Africa",South Africa,Non-Fatal,,Airplane,Boeing,737,No,,,NUSC,,0.0,0.0,0.0,133.0,,2019,133.0,0.0,0.0,Boeing 737
Accident,GAA19CA522,2019-09-01,"Bandera, WA",United States,Non-Fatal,Substantial,Airplane,Stinson,108,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Stinson 108
Accident,ERA19LA264,2019-09-01,"Foley, AL",United States,Non-Fatal,Substantial,Airplane,Cirrus,SR22,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,4.0,VMC,2019,4.0,0.0,0.0,Cirrus SR22
Accident,GAA19CA524,2019-09-01,"Manchester, NH",United States,Non-Fatal,Substantial,Airplane,Piper,PA 28-180,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Piper PA 28-180
Accident,GAA19CA530,2019-09-01,"Chickaloon, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA 18,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Piper PA 18
Accident,WPR19WA272,2019-09-01,"Calamba, Philippines",Philippines,Fatal,Destroyed,Airplane,Beechcraft,B300,No,,,UNK,,9.0,0.0,0.0,0.0,,2019,9.0,9.0,1.0,Beechcraft B300
Accident,CEN19CA336,2019-09-02,"Taylor, TX",United States,Non-Fatal,Substantial,Airplane,Piper,PA38,No,1.0,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Piper PA38
Accident,GAA19CA520,2019-09-02,"Mackinac Island, MI",United States,Non-Fatal,Substantial,Airplane,Piper,PA32RT,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,6.0,VMC,2019,6.0,0.0,0.0,Piper PA32RT
Accident,CEN19LA297,2019-09-02,"Independence, MI",United States,Non-Fatal,Substantial,Airplane,Piper,J3C,No,,,091,Personal,0.0,0.0,2.0,0.0,VMC,2019,2.0,0.0,0.0,Piper J3C
Accident,GAA19CA521,2019-09-02,"Beluga, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA18,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Piper PA18
Accident,CEN19LA302,2019-09-02,"La Grange, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,172,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Cessna 172
Incident,DCA19WA212,2019-09-02,"Unknown, South Africa",South Africa,,,Airplane,Boeing,737,No,,,NUSC,,0.0,0.0,0.0,0.0,,2019,0.0,0.0,,Boeing 737
Accident,CEN19TA327,2019-09-02,"Tulsa, OK",United States,Non-Fatal,Substantial,Airplane,Piper,PA60,No,2.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Piper PA60
Accident,GAA19CA534,2019-09-03,"Sawyer, MI",United States,Non-Fatal,Substantial,Airplane,Piper,PA28,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Piper PA28
Accident,GAA19CA523,2019-09-03,"San Carlos, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,A185,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Cessna A185
Accident,GAA19CA548,2019-09-04,"LANCASTER, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,180,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Cessna 180
Accident,WPR19FA250,2019-09-04,"Henefer, UT",United States,Fatal,Substantial,Airplane,Cessna,210,No,1.0,Reciprocating,091,Aerial Observation,2.0,0.0,0.0,0.0,VMC,2019,2.0,2.0,1.0,Cessna 210
Accident,GAA19CA539,2019-09-04,"Winfield, AL",United States,Non-Fatal,Substantial,Airplane,Piper,J3C,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Piper J3C
Accident,GAA19CA525,2019-09-05,"Charleston, WV",United States,Non-Fatal,Substantial,Airplane,Cessna,182,No,1.0,Reciprocating,091,Personal,0.0,1.0,0.0,0.0,VMC,2019,1.0,1.0,1.0,Cessna 182
Accident,GAA19CA536,2019-09-05,"TAHLEQUAH, OK",United States,Non-Fatal,Substantial,Airplane,Cessna,310,No,2.0,Reciprocating,091,Personal,0.0,2.0,0.0,0.0,VMC,2019,2.0,2.0,1.0,Cessna 310
Accident,GAA19CA538,2019-09-05,"Palmer, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA18,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Piper PA18
Accident,ANC19LA053,2019-09-05,"Chugiak, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA18,No,1.0,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Piper PA18
Accident,GAA19WA565,2019-09-05,"Racine, Canada",Canada,Fatal,Destroyed,Airplane,Cessna,172,No,,,NUSN,,1.0,0.0,0.0,0.0,,2019,1.0,1.0,1.0,Cessna 172
Accident,GAA19WA593,2019-09-05,"Mazatan, Chiapas, Mexico",Mexico,Non-Fatal,,Airplane,Piper,PA25,No,,,NUSN,,0.0,0.0,0.0,1.0,,2019,1.0,0.0,0.0,Piper PA25
Accident,CEN19LA322,2019-09-06,"Pocahontas, IA",United States,Non-Fatal,Substantial,Airplane,Cessna,195A,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Cessna 195A
Accident,CEN19LA304,2019-09-06,"Midlothian, TX",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28D-180,No,1.0,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Piper PA-28D-180
Accident,WPR19FA251,2019-09-06,"Hood River, OR",United States,Fatal,Substantial,Airplane,Piper,PA18,No,1.0,Reciprocating,091,Personal,2.0,0.0,0.0,0.0,,2019,2.0,2.0,1.0,Piper PA18
Accident,ERA19FA265,2019-09-06,"Lady Lake, FL",United States,Fatal,Destroyed,Airplane,Vans,RV-12,Yes,,Reciprocating,091,Personal,1.0,0.0,0.0,0.0,VMC,2019,1.0,1.0,1.0,Vans RV-12
Accident,DCA19CA213,2019-09-06,"Fort Myers, FL",United States,Non-Fatal,,Airplane,Airbus,A319,No,2.0,Turbo Fan,121,,0.0,0.0,1.0,107.0,VMC,2019,108.0,0.0,0.0,Airbus A319
Accident,CEN19FA305,2019-09-07,"Carpenter, WY",United States,Fatal,Destroyed,Airplane,Champion,7GCBC,No,1.0,Reciprocating,091,Personal,1.0,0.0,0.0,0.0,VMC,2019,1.0,1.0,1.0,Champion 7GCBC
Accident,CEN19TA310,2019-09-07,"Winnsboro, LA",United States,Non-Fatal,Substantial,Airplane,Champion,7KCAB,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Champion 7KCAB
Incident,DCA19WA218,2019-09-08,"Jeddah, Saudi Arabia",Saudi Arabia,,Minor,Airplane,Boeing,767,No,,,NUSC,,0.0,0.0,0.0,0.0,,2019,0.0,0.0,,Boeing 767
Accident,WPR19FA252,2019-09-08,"Las Vegas, NV",United States,Fatal,Destroyed,Airplane,Beechcraft,C24,No,1.0,Reciprocating,091,Instructional,2.0,0.0,2.0,0.0,VMC,2019,4.0,2.0,0.5,Beechcraft C24
Accident,ERA19FA266,2019-09-08,"Marathon, FL",United States,Fatal,Substantial,Airplane,Cessna,210,No,1.0,Reciprocating,091,Personal,2.0,0.0,0.0,0.0,VMC,2019,2.0,2.0,1.0,Cessna 210
Accident,GAA19CA535,2019-09-08,"TURKEY, TX",United States,Non-Fatal,Substantial,Airplane,Air Tractor,AT 602,No,1.0,Turbo Prop,091,Personal,0.0,1.0,0.0,1.0,VMC,2019,2.0,1.0,0.5,Air Tractor AT 602
Accident,ERA19LA267,2019-09-08,"Berlin, MD",United States,Non-Fatal,Substantial,Airplane,Grumman,G164,No,1.0,Reciprocating,137,Aerial Application,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Grumman G164
Accident,CEN19FA307,2019-09-08,"Lakeview, SD",United States,Fatal,Substantial,Airplane,Cessna,140,No,1.0,Reciprocating,091,Aerial Observation,2.0,0.0,0.0,0.0,VMC,2019,2.0,2.0,1.0,Cessna 140
Accident,GAA19CA529,2019-09-08,"Mekoryuk, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,172,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Cessna 172
Accident,WPR19FA256,2019-09-08,"La Grande, OR",United States,Fatal,Destroyed,Airplane,Piper,PA32,No,1.0,Reciprocating,091,Personal,1.0,0.0,0.0,0.0,VMC,2019,1.0,1.0,1.0,Piper PA32
Accident,CEN19LA308,2019-09-09,"WHITEHALL, MI",United States,Fatal,Destroyed,Airplane,Cessna,150,No,1.0,Reciprocating,091,Personal,1.0,0.0,0.0,0.0,VMC,2019,1.0,1.0,1.0,Cessna 150
Accident,GAA19CA585,2019-09-09,"Keystone Heights, FL",United States,Non-Fatal,Substantial,Airplane,Beechcraft,23,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Beechcraft 23
Accident,GAA19WA553,2019-09-09,"Gransee, Germany",Germany,Fatal,Destroyed,Airplane,Cessna,208,No,,,NUSN,,1.0,0.0,0.0,0.0,,2019,1.0,1.0,1.0,Cessna 208
Accident,ERA19TA276,2019-09-10,"Panama City, FL",United States,Non-Fatal,Substantial,Airplane,Beechcraft,23,No,1.0,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Beechcraft 23
Accident,WPR19LA253,2019-09-10,"Maricopa, AZ",United States,Non-Fatal,Substantial,Airplane,Ercoupe,415,No,1.0,Reciprocating,091,Instructional,0.0,0.0,2.0,0.0,VMC,2019,2.0,0.0,0.0,Ercoupe 415
Accident,CEN19LA311,2019-09-10,"Grassy Butte, ND",United States,Non-Fatal,Substantial,Airplane,Cessna,172,No,1.0,Reciprocating,091,Personal,0.0,0.0,1.0,0.0,VMC,2019,1.0,0.0,0.0,Cessna 172
Accident,GAA19CA581,2019-09-11,"Hollywood, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,152,No,1.0,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Cessna 152
Accident,CEN19LA317,2019-09-11,"Boca Raton, FL",United States,Non-Fatal,Destroyed,Airplane,Piper,PA28,No,,,091,Personal,0.0,1.0,1.0,0.0,VMC,2019,2.0,1.0,0.5,Piper PA28
Accident,CEN19LA314,2019-09-11,"Colorado Springs, CO",United States,Non-Fatal,Substantial,Airplane,Piper,PA28,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Piper PA28
Accident,ERA19LA268,2019-09-11,"St. Augustine, FL",United States,Non-Fatal,Substantial,Airplane,Beechcraft,35,No,,,091,Personal,0.0,2.0,0.0,0.0,VMC,2019,2.0,2.0,1.0,Beechcraft 35
Accident,CEN19LA315,2019-09-11,"Kingman, KS",United States,Non-Fatal,Substantial,Airplane,Piper,PA34,No,2.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Piper PA34
Incident,DCA19WA216,2019-09-11,"Nassau, Bahamas",Bahamas,Non-Fatal,,Airplane,Airbus,A321,No,2.0,Turbo Fan,121,,0.0,0.0,0.0,180.0,,2019,180.0,0.0,0.0,Airbus A321
Incident,DCA19WA220,2019-09-11,"Malaga, Spain",Spain,,,Airplane,Boeing,737,No,,,NUSC,,0.0,0.0,0.0,0.0,,2019,0.0,0.0,,Boeing 737
Accident,DCA19CA223,2019-09-11,"Chicago OHare, IL",United States,Non-Fatal,Minor,Airplane,Bombardier,CL 600 2C10,No,,,121,,0.0,0.0,0.0,114.0,VMC,2019,114.0,0.0,0.0,Bombardier CL 600 2C10
Accident,GAA19CA544,2019-09-12,"Hemet, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,172F,No,1.0,Reciprocating,PUBU,Instructional,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Cessna 172F
Accident,GAA19CA542,2019-09-12,"Phoenix, AZ",United States,Non-Fatal,Substantial,Airplane,Cessna,172,No,1.0,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Cessna 172
Accident,GAA19CA543,2019-09-12,"Memphis, TN",United States,Non-Fatal,Substantial,Airplane,Cessna,150,No,1.0,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Cessna 150
Accident,ERA19LA269,2019-09-12,"Bowie, MD",United States,Non-Fatal,Substantial,Airplane,Mooney,M20J,No,1.0,Reciprocating,091,Personal,0.0,2.0,0.0,0.0,VMC,2019,2.0,2.0,1.0,Mooney M20J
Accident,ERA19LA279,2019-09-12,"Charlotte Amalie,",United States,Non-Fatal,Substantial,Airplane,Piper,PA23,No,2.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Piper PA23
Incident,WPR19WA275,2019-09-12,"Nanded, India",India,Non-Fatal,Minor,Airplane,Cessna,525,No,,,NUSN,,0.0,0.0,0.0,8.0,,2019,8.0,0.0,0.0,Cessna 525
Accident,GAA19CA545,2019-09-13,"Caldwell, ID",United States,Non-Fatal,Substantial,Airplane,Cessna,P206,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Cessna P206
Accident,CEN19LA320,2019-09-13,"Hoagland, IN",United States,Non-Fatal,Substantial,Airplane,Cirrus,SR22,No,1.0,Reciprocating,091,Personal,0.0,2.0,0.0,0.0,IMC,2019,2.0,2.0,1.0,Cirrus SR22
Accident,ERA19CA291,2019-09-13,"Sebring, FL",United States,Non-Fatal,Substantial,Airplane,Beechcraft,55,No,2.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Beechcraft 55
Accident,GAA19CA546,2019-09-14,"Chandler, AZ",United States,Non-Fatal,Substantial,Airplane,Mooney,M20M,No,1.0,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Mooney M20M
Accident,WPR19LA259,2019-09-14,"Marana, AZ",United States,Non-Fatal,Substantial,Airplane,Piper,PA28,No,1.0,Reciprocating,091,Instructional,0.0,0.0,0.0,3.0,VMC,2019,3.0,0.0,0.0,Piper PA28
Accident,CEN19LA331,2019-09-14,"Orange, TX",United States,Non-Fatal,Substantial,Airplane,Cirrus,SR20,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Cirrus SR20
Incident,ENG19WA035,2019-09-15,"Lahore, Pakistan, Pakistan",Pakistan,,,Airplane,Boeing,B777 200ER,No,2.0,Turbo Fan,UNK,,0.0,0.0,0.0,0.0,,2019,0.0,0.0,,Boeing B777 200ER
Accident,ERA19WA271,2019-09-15,"Popayan, Colombia",Colombia,Fatal,Destroyed,Airplane,Piper,PA31,No,,,NUSN,,7.0,0.0,2.0,0.0,,2019,9.0,7.0,0.7777777777777778,Piper PA31
Accident,GAA19CA549,2019-09-15,"Kennett, MO",United States,Non-Fatal,Substantial,Airplane,Cessna,L19,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Cessna L19
Accident,CEN19TA321,2019-09-15,"Gulf of Mexico,",United States,Non-Fatal,Destroyed,Airplane,Piper,PA46,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Piper PA46
Accident,GAA19CA551,2019-09-15,"Healy, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA 12,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Piper PA 12
Accident,GAA19CA555,2019-09-15,"Toklat, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,175,No,1.0,Reciprocating,091,Personal,0.0,0.0,1.0,0.0,UNK,2019,1.0,0.0,0.0,Cessna 175
Accident,GAA19WA574,2019-09-15,"Pedreguer, Spain",Spain,Fatal,Destroyed,Airplane,Cirrus,SR22,No,,,NUSN,,2.0,0.0,0.0,0.0,,2019,2.0,2.0,1.0,Cirrus SR22
Accident,GAA19CA554,2019-09-16,"Owasso, OK",United States,Non-Fatal,Substantial,Airplane,Piper,PA32R,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Piper PA32R
Incident,ENG19IA034,2019-09-16,"Cote-d'Or, France",France,Non-Fatal,,Airplane,Airbus,A220,No,2.0,Turbo Fan,NUSC,,0.0,0.0,0.0,77.0,,2019,77.0,0.0,0.0,Airbus A220
Accident,ERA19WA292,2019-09-16,"Guaranta do Norte, Brazil",Brazil,Fatal,Destroyed,Airplane,Vans,RV-10,Yes,,,NUSN,,2.0,0.0,0.0,0.0,,2019,2.0,2.0,1.0,Vans RV-10
Accident,GAA19CA552,2019-09-17,"Palmer, AK",United States,Non-Fatal,Substantial,Airplane,Maule,M 6-235,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Maule M 6-235
Accident,ERA19LA274,2019-09-17,"Fort Meade, MD",United States,Non-Fatal,Substantial,Airplane,Socata,TB9,No,1.0,Reciprocating,091,Instructional,0.0,1.0,0.0,1.0,VMC,2019,2.0,1.0,0.5,Socata TB9
Accident,GAA19CA556,2019-09-17,"Naples, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,152,No,1.0,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Cessna 152
Accident,ERA19FA275,2019-09-17,"Stroudsburg, PA",United States,Fatal,Destroyed,Airplane,Vans,RV 8,Yes,1.0,Reciprocating,091,Personal,2.0,0.0,0.0,0.0,VMC,2019,2.0,2.0,1.0,Vans RV 8
Accident,GAA19CA584,2019-09-17,"New Meadows, ID",United States,Non-Fatal,Substantial,Airplane,Piper,PA18,No,1.0,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Piper PA18
Accident,CEN19FA323,2019-09-18,"London, OH",United States,Fatal,Destroyed,Airplane,Beechcraft,V35,No,1.0,Reciprocating,091,Personal,1.0,0.0,0.0,0.0,VMC,2019,1.0,1.0,1.0,Beechcraft V35
Accident,CEN19TA335,2019-09-18,"De Soto, MS",United States,Non-Fatal,Substantial,Airplane,Vans,RV 4,No,1.0,Reciprocating,091,Personal,0.0,2.0,0.0,0.0,VMC,2019,2.0,2.0,1.0,Vans RV 4
Accident,GAA19CA566,2019-09-18,"Denton, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,152,No,1.0,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Cessna 152
Accident,WPR19FA263,2019-09-19,"Nixon, NV",United States,Fatal,Destroyed,Airplane,Cessna,182,No,1.0,Reciprocating,091,Personal,2.0,0.0,0.0,0.0,VMC,2019,2.0,2.0,1.0,Cessna 182
Accident,WPR19FA262,2019-09-19,"Torrance, CA",United States,Fatal,Destroyed,Airplane,Cessna,177,No,1.0,Reciprocating,091,Other Work Use,1.0,0.0,1.0,0.0,VMC,2019,2.0,1.0,0.5,Cessna 177
Accident,ERA19TA278,2019-09-20,"Pepperell, MA",United States,Non-Fatal,Substantial,Airplane,Cessna,208,No,1.0,Turbo Prop,091,Skydiving,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Cessna 208
Accident,GAA19CA562,2019-09-20,"Kotzebue, AK",United States,Non-Fatal,Substantial,Airplane,De Havilland,BEAVER DHC 2 MK.1,No,1.0,Reciprocating,091,Other Work Use,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,De Havilland BEAVER DHC 2 MK.1
Accident,GAA19CA559,2019-09-20,"Sedona, AZ",United States,Non-Fatal,Substantial,Airplane,Piper,PA60,No,2.0,Reciprocating,091,Personal,0.0,0.0,0.0,4.0,VMC,2019,4.0,0.0,0.0,Piper PA60
Accident,WPR19WA264,2019-09-20,"Coffs Harbour, Australia",Australia,Fatal,Destroyed,Airplane,Mooney,M20J,No,,,NUSN,,2.0,0.0,0.0,0.0,,2019,2.0,2.0,1.0,Mooney M20J
Accident,CEN19FA325,2019-09-21,"Conroe, TX",United States,Fatal,Destroyed,Airplane,Cessna,A185,No,,Reciprocating,091,Personal,2.0,0.0,0.0,0.0,VMC,2019,2.0,2.0,1.0,Cessna A185
Accident,CEN19LA326,2019-09-21,"Lancaster, TX",United States,Non-Fatal,Substantial,Airplane,Vans,VANS RV-10,Yes,,Reciprocating,091,Personal,0.0,0.0,0.0,4.0,VMC,2019,4.0,0.0,0.0,Vans VANS RV-10
Accident,GAA19WA561,2019-09-21,"Orio al Serio, Italy",Italy,Fatal,Destroyed,Airplane,Mooney,M20K,No,,,NUSN,,1.0,0.0,3.0,0.0,,2019,4.0,1.0,0.25,Mooney M20K
Accident,GAA19WA589,2019-09-21,"Baska, Krk Island, Croatia",Croatia,Non-Fatal,Substantial,Airplane,Cessna,172,No,,,NUSN,,0.0,0.0,0.0,1.0,,2019,1.0,0.0,0.0,Cessna 172
Accident,GAA19CA563,2019-09-22,"Mountain Village, AK",United States,Non-Fatal,Substantial,Airplane,De Havilland,BEAVER DHC 2,No,1.0,Reciprocating,135,,0.0,0.0,0.0,3.0,VMC,2019,3.0,0.0,0.0,De Havilland BEAVER DHC 2
Accident,ERA19TA277,2019-09-23,"Lakeland, FL",United States,Non-Fatal,Substantial,Airplane,Vans,RV 6,Yes,1.0,Reciprocating,091,Personal,0.0,0.0,1.0,1.0,,2019,2.0,0.0,0.0,Vans RV 6
Accident,ANC19LA054,2019-09-23,"Beluga, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA 18,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Piper PA 18
Accident,GAA19CA564,2019-09-23,"Skwentna, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA18,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Piper PA18
Accident,GAA19CA572,2019-09-23,"Boulder, CO",United States,Non-Fatal,Substantial,Airplane,Piper,PA18,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,2019,2.0,0.0,0.0,Piper PA18
Accident,GAA19CA580,2019-09-23,"Plant City, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,172,No,1.0,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Cessna 172
Accident,CEN19FA332,2019-09-24,"Prairie Grove, AR",United States,Fatal,Substantial,Airplane,Cessna,150,No,1.0,Reciprocating,091,Personal,1.0,0.0,0.0,0.0,VMC,2019,1.0,1.0,1.0,Cessna 150
Accident,WPR19LA265,2019-09-24,"Gresham, OR",United States,Non-Fatal,Substantial,Airplane,Beechcraft,35,No,1.0,Reciprocating,091,Instructional,0.0,0.0,2.0,0.0,VMC,2019,2.0,0.0,0.0,Beechcraft 35
Accident,ERA19LA282,2019-09-24,"St. Augustine, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,337,No,2.0,Reciprocating,091,Instructional,0.0,0.0,2.0,0.0,VMC,2019,2.0,0.0,0.0,Cessna 337
Accident,ERA19LA280,2019-09-24,"Manville, NJ",United States,Non-Fatal,Substantial,Airplane,Cessna,172,No,1.0,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Cessna 172
Accident,GAA19CA591,2019-09-24,"ELIZABETHTOWN, NC",United States,Non-Fatal,Destroyed,Airplane,Cessna,182,No,1.0,Reciprocating,091,Personal,0.0,0.0,1.0,2.0,VMC,2019,3.0,0.0,0.0,Cessna 182
Accident,GAA19CA590,2019-09-25,"St. Augustine, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,172,No,1.0,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Cessna 172
Accident,GAA19CA570,2019-09-25,"Lexington, NE",United States,Non-Fatal,Substantial,Airplane,Cirrus,SR22,No,1.0,Reciprocating,091,Instructional,0.0,1.0,1.0,0.0,VMC,2019,2.0,1.0,0.5,Cirrus SR22
Accident,GAA19CA571,2019-09-25,"Lafayette, IN",United States,Non-Fatal,Substantial,Airplane,Cessna,152,No,1.0,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,2019,1.0,0.0,0.0,Cessna 152
